temperature,temperature_rate,smoke_level,co_level,co2_level,humidity,electrical_load,occupancy,hvac_running,sprinkler_active,risk_class
104.10328155088422,2.321755082322625,0.6649069269430006,39.82322729208039,1243.5357165657947,23.05744814758148,82.38751415372484,118.31911548538983,0,1,CRITICAL
64.93454008569284,1.6972179077626535,0.12861631015034025,71.1603431691167,1181.7191609586152,40.84457283210922,73.29467598979664,83.02469176075469,0,1,CRITICAL
50.36413809494527,0.5807780621935229,0.042176066913200035,15.716318435070502,964.7768851058122,36.66792672478962,70.68502930763606,109.79747705504799,1,0,WARNING
33.155854581256676,0.15928414637407323,0.03489188629450255,4.960995440674809,707.3082721664928,48.51483568886623,50.848433369527065,60.4185060759657,1,0,NORMAL
23.92257262787958,0.03943185351036601,0.003455961350955222,4.937937316689146,521.6009654769834,44.672946699994625,38.35252784059902,71.70799057942959,0,0,NORMAL
25.621823880375736,0.0,0.030762013055587796,1.1644391672412484,590.8000122029805,66.38182820725838,44.187933399480194,74.3330569000491,0,0,NORMAL
25.519282628274777,0.22351933184964073,0.008780096628977066,6.824001301682169,483.99421444789283,52.079078913955726,56.8635967229362,121.14179144038783,1,0,NORMAL
33.12268390551004,0.0,0.22672255890139364,19.790716437735398,849.3892054323088,64.46147859046891,100.0,74.46142252960513,1,0,WARNING
47.34426661120006,0.9474735372831289,0.3221658500771337,8.712209356847202,538.5696481585803,41.37779830145857,63.77416798990682,95.48570415887731,1,1,WARNING
75.9479617354097,0.7640479746244243,0.46204627770599016,22.61721307751043,928.6828762541794,24.41153241543896,94.0138057731416,80.57570814429202,0,1,CRITICAL
28.990955013500276,0.10661295847634063,0.06587995991294972,6.8836214027703075,609.9436834191209,43.30008963716636,47.243902216562184,15.569044792351061,0,0,NORMAL
28.43117781765477,0.037959391346190814,0.034196837593403424,7.301315017118597,578.759528914691,47.75590158005297,25.138265330208526,0.6031196665669789,1,0,NORMAL
19.000974473719,0.02906648511274097,0.011813772885243256,2.8763551353788155,400.78897533017806,54.191378778561464,27.243783775146454,60.441025449706046,1,0,NORMAL
18.38715640013435,0.0,0.27468909946486403,27.10370988969754,770.4811939649193,68.38758600786016,40.50684401305683,59.53149817684822,1,0,WARNING
20.657329221435614,0.08911144182919972,0.025720277796982445,3.070267029028036,543.5440346396214,51.23999151142573,41.82054301426089,59.30413782617817,1,0,NORMAL
24.885886449929234,0.0,0.04149135823495083,3.8343598561566434,404.42227363738766,66.96991840492497,43.88144306698429,27.03872583132459,1,0,NORMAL
23.00038213876616,0.0,0.0,3.6577535936861088,565.6172182379865,58.639024125069454,51.82913296805714,89.65411066133221,1,0,NORMAL
31.817497085221245,0.24664281125809903,0.11381781778746589,12.644348243971377,738.2060485798651,45.17334550093633,50.41416117456283,85.51490614081074,1,0,WARNING
26.486107856115616,0.07913286569455309,0.05500180128179246,4.570368264467846,538.2705831359857,50.05760639084719,73.72106986128098,33.80273980053775,1,0,NORMAL
29.74126483228624,0.0,0.0590592748623301,2.304375265321883,1022.3325002692749,43.7900715671742,83.47106567549612,78.2702570885331,0,0,WARNING
57.02251615103655,0.3500392916374379,0.37752366390712855,18.92619787486479,811.9954595016153,42.87661378174358,81.27650244767241,12.670715663371878,1,0,WARNING
32.09569446024343,0.0,0.06365528145891663,5.502017039700654,658.2148192080591,58.95608293638598,35.5433008693999,0.0,1,0,NORMAL
39.59498388970194,0.6608155666083377,0.24543844180718238,26.39902957970535,752.8486570687844,47.952584738152616,71.68759110831711,113.9975136238492,1,0,WARNING
12.0,0.3849247014189327,0.17126652218329502,3.0984853226211793,404.9467235376677,36.75951687971321,63.030308247871886,82.88024477507119,1,0,WARNING
26.360866783425184,0.17014541449116227,0.03359249107796763,6.938228887335923,512.8171662874217,45.52956622350554,29.162335198966872,45.071026884502814,1,0,NORMAL
25.85915583129771,0.11507912708176214,0.03934434496211994,8.722414865907508,570.685819994591,44.261822357772054,62.699610682567226,98.49425517300497,1,0,NORMAL
32.63055817158084,0.6579377270074869,0.3293705513373017,4.956207156750104,1053.9559941174364,46.13800026010616,63.83783549254842,87.28529802474554,0,0,WARNING
29.434138421224947,0.14621312697344466,0.08142865137842353,3.320109895003134,375.7123366926796,52.88933744473576,51.93250507636581,0.0,1,0,NORMAL
28.17101652093199,0.0,0.03044213342219645,4.761679148502395,602.3414915124647,54.776489537328885,37.990602505123455,72.27979717264222,1,0,NORMAL
29.291572871402344,0.24986158514724938,0.09445997976394646,5.948026421627171,514.4351603472586,63.13507381608233,44.92368124587961,46.75057423568142,1,0,NORMAL
49.48834102269867,0.10410010992580632,0.24621943428180057,30.512726552049234,413.9681795452389,43.89677957574755,90.79319043201477,100.66190959377275,1,0,WARNING
44.93061265880861,1.235103492895433,0.3554145511474176,28.771748941743088,583.4508424423814,57.81435134011961,76.30277226247418,55.61178566747336,1,1,WARNING
53.74429308944686,0.37150906656052907,0.10316351663141705,17.305164546059135,522.2513880731616,32.921258140154194,63.65945302881599,72.83827812056649,1,0,WARNING
17.655637800195674,0.3449178835185435,0.08844791730631503,0.0,1260.037870713399,54.920986452345815,62.23133174832077,82.75545975356123,1,0,WARNING
30.178062709161082,0.0,0.059690190765899924,7.364666550182164,514.904357421908,70.05081181857025,83.54058065854655,58.521937832241434,0,0,NORMAL
21.145244730004087,0.07671055020848956,0.058079298400114186,6.4286158930217026,568.9086230963031,30.825058636720065,22.817490072332735,93.96257546272483,1,0,NORMAL
38.82851372454645,0.1233770142650814,0.03660818990856541,1.0044714609666496,537.3443432614473,68.21560457624044,66.41140539821868,91.63411154028366,1,0,NORMAL
24.91834283499709,0.12311468274652491,0.05444269840159137,7.507005854955559,409.36276916634023,57.457508339518014,43.736064549817065,94.11088191022691,1,0,NORMAL
47.41495301255426,0.669559570546772,0.3678663607862217,31.00009732917192,993.3939660699758,49.10217821658937,97.29553817334171,112.65117932949663,1,0,WARNING
42.61377068079317,0.1377411838313025,0.05882369100583451,7.146076095653074,626.304743059929,67.05091516973754,45.21568223709632,117.05819283003179,1,0,NORMAL
29.24463562574357,0.2688635618217374,0.0,2.148700704804143,407.51249940396633,63.24666121559395,60.75619667245411,77.04293477249831,1,0,NORMAL
28.22594404212265,0.32045599538119435,0.284750604161423,9.494368726686067,887.3774677910565,21.92622908391047,95.89237775423405,67.39273669852561,0,0,WARNING
28.045676839592087,0.262765076045862,0.12475048438521509,17.013151198551252,1176.070398222632,47.87705958441362,50.23662123122611,86.2641834868096,1,0,WARNING
28.38052216494281,0.013973300271004048,0.028465631417617692,6.538526046149618,556.7749868790881,63.52433954319541,59.77738871516137,27.85859905725684,1,0,NORMAL
20.82285844519831,0.0,0.00572424630656266,1.4300341319486625,480.2081405348147,74.97879103541874,23.704004480033653,94.24479648093359,1,0,NORMAL
25.573006481256535,0.0,0.009537888757791891,4.099796419618615,350.0,64.12981332548826,53.49009478959711,1.3076400801752701,1,0,NORMAL
20.055029772609938,0.11494811807946437,0.05784767219892545,7.359684101657377,489.0778938238033,55.62527241050281,56.2380908213035,91.07231715502166,1,0,NORMAL
25.50442493936123,0.04709910652062278,0.03379947004120236,2.8458517485899564,606.550545375933,38.470301960542635,38.11716498313898,64.07041498965636,1,0,NORMAL
43.47872992897032,0.36756483565522735,0.22947458073370106,15.6989776480039,996.8743128803394,29.004823102871676,64.48014979278804,143.2601291202633,1,0,WARNING
16.538965081504298,0.047519823136635816,0.07394961181747833,2.018523886319699,374.4418123225394,46.39248754287969,53.76071666487765,112.71049850638404,1,0,NORMAL
97.28383111490454,1.2057194627194503,0.5932689037895706,38.566166801995166,784.7015566330153,45.99314044954407,93.48950238155044,20.17879026370856,1,1,CRITICAL
23.693463078107364,0.17598953863371392,0.0466950350091647,6.349972723261516,580.5879675576275,53.85232769560232,44.61449353964595,77.40329975920146,1,0,NORMAL
32.041953141360004,0.005657727323862757,0.050981201796361134,2.7474202662951934,575.8411150047414,68.39881239389281,39.81306969873047,46.019313423862606,1,1,NORMAL
25.798630553199956,0.06795109670989737,0.07661918020908538,5.050765657193571,468.2032735333512,59.21710343748476,53.66485226669763,106.51531656869568,1,0,NORMAL
17.86794320149058,0.0,0.032989026919127265,2.1266216096433563,364.26792320255834,52.82305445099845,52.22727173973418,58.233851978473055,1,0,NORMAL
70.64264459724166,1.7398298541289128,0.34466185626966933,13.992674426320814,868.2558632623701,60.959668371048295,51.186107449142284,136.115838321788,1,0,WARNING
19.33908164368804,0.0,0.04230045926283445,2.0018646241423794,637.511652672562,47.49028961802164,31.36104496187132,70.67877467498923,0,0,NORMAL
59.145377179654176,0.6019403815940517,0.15716211795459264,5.1837099277782395,1155.3719743284632,37.77110100639628,60.26019494599051,119.26863936420868,1,0,WARNING
40.24319895321879,0.3477140585654425,0.16744140334514057,12.304908820352779,1052.9533486353155,42.051551507643005,90.31692532659703,77.5193045810005,1,0,WARNING
25.049719812511167,0.08474445942354185,0.06183069162973678,5.391884954507334,628.0569595526538,49.87114036486842,56.007148001104454,72.71982547872157,1,0,NORMAL
46.372988272129476,0.876693577748027,0.3633466747227197,27.16880492237513,820.8638617135306,62.23581011678522,53.134500264976154,26.858360473694454,1,0,WARNING
18.393849511489417,0.0,0.026522853692947927,0.1305178693566556,533.9989285500262,49.916186484138464,34.328592091635784,34.77715337475375,1,0,NORMAL
27.018382336166617,0.1347416862992618,0.05171831121863416,5.087062683098222,420.35265662070407,56.195524262037665,51.21276997429124,60.9014231151798,1,0,NORMAL
25.5656909777581,0.07069873671020502,0.0029962022919186987,2.0398726268018987,442.6625705218769,53.036441750419506,52.47206190442551,56.571023785840126,1,0,NORMAL
61.67618794746878,0.7422294347931179,0.1972432476530626,28.938147293468116,391.3035235380335,48.46433157563327,52.60714975829612,65.38220949369045,1,1,WARNING
24.663767838763693,0.0,0.0241154043654305,3.0266120907992184,509.4018888508938,50.920536055211194,92.12287601458932,89.54594349539954,1,0,NORMAL
21.144155573193736,0.07023288135352362,0.02948271547720884,10.66633777393966,459.6686185953259,49.69393635190005,28.28429565764688,81.6933516603388,1,0,NORMAL
22.534177047058005,0.0,0.1062598408377255,0.8852001144283127,411.0140791995438,48.928713293922584,65.83369605608081,121.5197470965533,1,0,NORMAL
24.24348558395193,0.1651715529588274,0.04146305086936999,2.081716228092662,615.6083621959511,60.65030290450794,60.51580092249058,51.731887094675244,1,0,NORMAL
44.99358865113792,0.2787569913850994,0.26690270123977794,17.549035787222618,701.6076666329094,59.81065271928399,61.72366086734275,86.49597093962132,0,0,WARNING
28.469750492232453,0.0,0.03321467094967845,0.0,557.0751050187931,50.80829119978221,47.868305521371894,47.76476832510659,1,0,NORMAL
27.95978531864046,0.12270688578900338,0.021978545471655855,8.47264573751975,550.3296023453411,46.245109829040416,48.87763544829006,73.74367978885044,1,0,NORMAL
33.44464071979435,0.0,0.07684706494249169,6.707128476737603,563.8785433492018,63.376883987759605,27.43732881851776,91.768717145342,0,0,NORMAL
57.40764713979876,0.0,0.33632503644604844,23.377951031833867,884.0850564393962,50.890753506364305,59.696298781297,94.01336511672395,1,0,WARNING
19.698357382266764,0.13477727132732445,0.0,5.520604789598649,557.1137569754419,44.82088000063226,40.69986873959051,54.677885075494,1,0,NORMAL
24.34544180467022,0.014653462227780937,0.016721599265143567,0.9122227226538241,497.89031867260144,61.14893159413948,48.683892491146686,74.1868382907383,1,0,NORMAL
21.134108287917112,0.028489720249165466,0.0,2.6406035942898165,533.2021746602121,63.213832281669085,26.089748802019987,66.24844611828883,1,0,NORMAL
65.64401925841007,2.5472482218619015,0.861390522054631,67.41831228917005,1280.580730338421,28.95847408167744,69.69365224319047,76.68604397999734,0,0,CRITICAL
55.31753620377017,0.9899627517556077,1.0,23.803583248174796,1752.20230616972,38.314500782995296,67.28888425433348,53.01609295102257,1,0,CRITICAL
57.10223996804659,0.38992836366440964,0.2998699442966227,20.344875509376063,1216.2246191311585,38.472058209461956,66.90889001757277,30.222308744537692,1,1,WARNING
34.59540461932896,0.1443316277444704,0.029662010579947433,6.037372761236876,389.4396751367641,44.63359418017582,30.854317603070477,67.10951997245415,1,0,NORMAL
28.832326568947725,1.1969879615314778,0.0,16.188732349730866,873.8040301189824,42.955804332545526,74.89267850998289,85.57695216116896,1,1,WARNING
44.349163304283564,0.0021354437250658315,0.06762991483579803,22.53292516925102,1184.2259595108997,57.87971521027725,93.65864568756355,79.72113300863573,1,0,WARNING
32.668323196157296,0.9882947509113998,0.08194884179159174,26.348049700737825,427.5622116002474,26.87949360340209,45.055010791859004,96.66709138139672,1,0,WARNING
28.307844160566134,0.0871750642583969,0.04557435479023062,4.885142290923495,611.4093840969546,42.59897077126306,16.97737443805182,77.41341587483939,1,0,NORMAL
20.78733347799058,0.2791972829886411,0.023705518714943728,3.3803832544016346,566.9704520571944,59.777672345125275,77.25689653083174,27.032384845515033,1,0,NORMAL
24.39338895383167,0.0,0.03319218821543501,2.526829221276918,446.2361165882,51.4977148028029,58.373305269200685,95.17600584382849,1,0,NORMAL
47.05653774700632,1.5569399547764975,0.3856494350269171,13.52431226176214,1442.3291833417654,52.74054629196054,79.58494053780677,91.42548097395324,1,0,CRITICAL
27.495525471525557,0.0,0.07998311960887652,8.740087949307693,601.9068169540943,26.26525987227827,45.25467561385522,94.52627576556414,0,0,NORMAL
27.283089276881064,0.2599672093535618,0.055821875750185566,6.649405437136602,620.3915871259318,47.69630747108364,32.91540027919855,68.79297625832905,1,0,NORMAL
26.54239626738289,0.1390486567435783,0.042959903432444435,7.01848598833274,393.36402604390275,51.46011351085773,76.37047700815027,26.684523018117062,0,0,NORMAL
24.925096189669823,0.0,0.008573832612108841,0.4457490172585784,350.0,61.99588490245421,49.3468928529041,33.580242005084656,1,0,NORMAL
46.966923488374924,0.7544789603592041,0.16697049576008105,12.601558682300189,803.801102626798,47.24757001446711,39.93653130726612,94.16480705590227,1,0,WARNING
50.72319421971295,1.342939509733586,0.4865016096165723,33.11804882561835,964.507920832036,37.28571676697693,82.87749037760516,137.102465096484,1,0,CRITICAL
21.01611244092593,0.577885838522985,0.3041065977550453,4.716421452273878,848.6507937330509,41.987025598322035,77.44704721364907,108.27150529419816,0,0,WARNING
46.08536179159228,0.35872136535080557,0.3753174409051456,11.145285204014916,583.4405699407096,34.304670592346234,47.5545015536798,129.88648651896153,1,0,WARNING
28.257358284111874,0.014141635602481065,0.038493766554326396,5.635889456732399,468.03776084964187,47.519929664797985,49.02981016356521,79.42650346232404,1,0,NORMAL
34.48603759379328,0.30363741829820273,0.3151530137346569,0.0,836.0263874403214,62.17072270939112,19.873849051170374,112.45966588086243,1,0,WARNING
30.034080005843297,0.015743560682309754,0.03267973905586219,5.835921628637832,617.5640011983379,46.71354329549689,44.10953967995375,48.94444079530112,1,0,NORMAL
36.53747483452734,0.5447139343467688,0.1100303585142781,6.456161697202527,1135.8537990732366,62.56779783803319,33.86928167549401,102.69222282073063,1,0,WARNING
22.64676701590361,0.21334479688202607,0.05530900100604935,2.245546962215474,370.4585259616632,59.334196771446976,49.464492062551386,99.41655260006799,1,0,NORMAL
26.843558378798416,0.01811852226503736,0.05457593962733943,4.214966131420572,466.2512535972361,53.826808043292935,42.08936183075892,31.48050489069543,0,0,NORMAL
27.912721931746436,0.2505243636245443,0.05373806446811716,3.9117188843782538,502.14735323400754,36.683232746067056,70.9247461006438,100.27075616191168,1,0,NORMAL
27.71944754302005,0.1369615878709038,0.09137820734829444,3.1372956802206833,456.11774781143373,56.38746697011077,58.94193882024658,77.61728624676249,1,0,NORMAL
27.570788919227294,0.2685187530903716,0.09760887949881317,9.368355783784294,384.3554150018796,44.14316536234315,54.20883122416111,60.1061696037893,1,0,NORMAL
20.750146619899034,0.0002739752721467635,0.015654586144696836,6.443493102621748,405.293037704374,59.154067980340734,58.61694766112683,87.16743654033455,1,0,NORMAL
27.156595782795083,0.3132637191214562,0.06912229901815149,4.997990051012945,542.5035017180383,49.11426422773067,57.35688332122583,53.058247599142696,1,0,NORMAL
23.87783455714228,0.0,0.033462143831364526,6.6991989832775785,630.5126124360671,46.85231303202695,65.5667086368316,54.941744046519084,1,0,NORMAL
25.26147442007348,0.0,0.0020985028235502804,1.2297801223747853,387.11393124297166,44.85219497691025,53.98543583988177,113.26461911369677,1,0,NORMAL
53.624077531929174,2.0004069825491286,0.49102851079433585,40.24342372595754,1883.9564264950295,36.99576376921948,100.0,51.701928867551096,1,0,CRITICAL
27.168577293305923,0.13904639780092726,0.05496643128373955,3.6705673274865704,350.0,57.08017282100793,51.07906599797814,56.4625482529666,0,0,NORMAL
29.179276693141503,0.19431648798692064,0.009453327247376797,3.625598053031999,368.2956187131495,68.65187481567612,53.43150954570094,9.570817978591958,1,0,NORMAL
28.3795392828618,0.11072970028683556,0.02473135009032037,2.208741611289115,436.8413869284735,53.00009191167511,38.139967229986915,63.569182452129276,1,0,NORMAL
24.31050875102926,0.16022629801529878,0.03505231821642245,3.352998613996752,529.9786236831521,51.6930126179113,55.01545879973869,75.87053538649252,1,0,NORMAL
69.6763316349927,1.7704434839544108,1.0,6.3520384385581234,1246.8425841210274,33.709888562096076,82.15644681704661,159.44533198868996,1,0,CRITICAL
33.36954271894879,0.22637746683004817,0.0365554144837305,7.441228793649515,600.1307834356576,59.74195156281573,26.21220968826674,49.066351007135964,1,0,NORMAL
54.310628862361526,0.7756603284357055,0.36344241478921646,18.240200418358075,956.8413893513042,27.994234933272054,79.47205096343575,39.459232622006304,1,0,WARNING
22.397356087242912,0.06427432745048661,0.07377186595200792,6.860774717383241,623.8008784552962,41.35334638226978,27.894526117791443,39.80138761851057,1,0,NORMAL
23.589147749672076,0.3411444655059375,0.08485313752289074,4.413110239836622,459.80491701121036,35.994494851775286,44.52183080723745,70.50816376453398,1,0,NORMAL
24.49045402034571,0.02182090902266215,0.0,0.0,567.0544924369658,42.12261219216526,44.86583431663521,24.77106852757299,1,0,NORMAL
82.02911988501818,1.9014655914178793,0.4425238509382334,23.941295747620085,1196.9482599182882,18.77135421110777,90.32278598327277,91.93733632365927,1,1,CRITICAL
17.52465074104078,0.0,0.015822285078226923,2.573970252550519,471.42187709731587,42.71910628193615,32.014528205774226,49.11485606325216,1,0,NORMAL
23.84574092305614,0.19966444346592538,0.048311331663832925,2.8578616358669384,350.0,39.85275604383217,50.83458824117796,91.75332908874914,1,0,NORMAL
31.67019449079845,0.21519466067361817,0.07174868130724965,6.858464344805128,573.3236857185254,48.467846839322945,53.70563382580038,30.554831357061783,1,0,NORMAL
28.396491715070685,0.2796494836113329,0.060324427514802416,8.693734189605527,482.30832659904365,57.40717225307794,44.5003208666858,37.041811374078065,1,0,NORMAL
18.432706848557707,0.034350433521950274,0.0,5.6775495822822135,624.8966950906239,62.15988688516747,42.75532271242811,109.55291193921252,1,0,NORMAL
24.050011132020828,0.17737391820893933,0.03149436918660505,7.79645122738229,528.7816440620948,46.77913170113506,43.76052391783022,54.08924111167774,1,0,NORMAL
27.291010222269104,0.014423573722845334,0.020497219420259914,2.7272036912397732,420.7021114380615,56.85325553188977,48.53919417082713,40.40129993322366,0,0,NORMAL
53.11514475817654,1.1157734213137767,0.28708913365604416,14.854485341195355,840.5720158493625,27.4781020248882,54.542574820478634,82.40056527694976,1,0,WARNING
43.92451508150163,1.9449761009475117,0.3325005335246365,22.245078920281603,1271.9159897560946,23.92562325540067,96.29528780304253,44.11594346709673,0,0,CRITICAL
27.499031772381333,0.09036633177411138,0.016813705579671205,1.7743472912175613,456.753915440373,49.0319419841191,60.386019433638914,63.95576736822672,1,0,NORMAL
28.713579742849728,0.2250819417516512,0.11255846747027415,4.208844861493782,644.6279727345766,60.56823310750807,71.94460834288903,27.962226748527545,1,0,NORMAL
22.55462298619611,0.055163863536392604,0.008235508147740553,3.453439004746495,569.1462498233735,62.74424075183174,50.80382127439811,76.43050290278966,1,0,NORMAL
29.169161995287617,0.6431549859067375,0.08018540879094867,16.619595679318262,561.1276561801069,37.76202831680162,54.42575843234835,55.73750356492591,1,0,WARNING
26.030637712931185,0.0,0.0,3.128316339995984,407.00462139928203,48.22474319784904,33.40003529764975,113.97788919049694,1,0,NORMAL
19.846802232051594,0.33782852218243703,0.29302618032838057,16.845898729108097,1406.4680896809123,36.20458031074791,83.49033592857204,111.60935312124055,1,0,WARNING
17.402282889627493,0.673441080804022,0.27417596517914183,21.18794616236666,828.2794345596451,54.87697326052904,50.092959588457674,132.52296509290858,1,0,WARNING
35.53126266517761,0.9190520442167416,0.20084930189105193,18.451363793906694,791.9710408094595,35.53350989350177,100.0,54.65145519369666,1,0,WARNING
24.25177246066281,0.18217548035372652,0.0553052261746946,4.476358177989403,367.27577272686625,40.346621980848816,58.14873777984802,22.587619385814623,1,0,NORMAL
67.27915518413268,0.6656240083408483,0.6104737010587679,31.77352097117858,1365.9630811295199,42.45090741983104,94.64521864822551,101.9263426597597,1,1,CRITICAL
23.714526639416757,0.15193338920345925,0.0799105040093041,6.0848892273900645,426.0412291473363,47.397192355366194,60.554903249489655,5.817092474638844,1,0,NORMAL
23.940844994158315,0.15303276452336637,0.03261586293555573,6.300457788653444,625.8780775750959,52.40318033163616,39.86112622289883,76.05824685787856,1,0,NORMAL
24.866962755218264,0.06105374291191009,0.027284266571106285,4.1222249559643105,634.6174632454076,48.53521618711088,56.8410137835511,70.37693570836414,0,0,NORMAL
26.14406602116211,0.0,0.026634881947541492,5.123335366740499,350.0,48.800025510030956,29.389228469693002,122.8675554057452,1,0,NORMAL
35.2866364229115,0.04804561119795504,0.10263087929974828,21.65991701982576,894.6238131235748,31.175697922426266,59.733512879199296,90.5788517880637,0,0,WARNING
37.08467926701603,0.8282249027748299,0.4439460470986341,4.104820492595314,1093.899836968394,39.69719263360006,36.14443460267732,16.53228743409501,1,0,WARNING
23.89713480965113,0.0,0.03733508667689224,3.6676583468225408,359.360737144411,54.29793283360348,28.090215914283316,79.90265949012529,1,0,NORMAL
23.686018662964912,2.1747632207263083,0.7991636039106853,25.932487798608197,1349.531105262691,39.78056139679099,96.20513713289195,159.61364556095418,1,0,CRITICAL
24.465280201075412,0.018333433188630285,0.06551364939746877,6.574529588910687,359.4358945710089,45.50467785182317,52.80475862147985,23.49666009482915,1,0,NORMAL
33.58891930142543,0.18855531894664265,0.004284377201768926,4.9719734824712924,691.023489145677,56.40058973723531,69.65651332167847,47.1737830706883,1,0,NORMAL
27.47368253408943,0.043770332991432674,0.026928160829188027,5.051134587114659,350.0,45.07407838480416,51.58884559171771,92.78041160310083,1,0,NORMAL
83.32475130765626,0.3697295268137157,0.4457730848447937,34.648013795391954,1353.9182820629653,8.362461285570477,58.066885656903686,96.57392827696209,1,1,CRITICAL
26.575293966421928,0.0,0.03751837055279222,3.134522464764065,395.9576500213859,65.31887854775336,56.87629115719193,37.24590434494184,1,0,NORMAL
23.039073660764007,0.20799092836070135,0.0688904092788195,4.271004911089639,538.4268087536309,62.44843374105459,33.665981959701185,49.13004726334458,1,0,NORMAL
22.077780813542454,0.1111576605641062,0.040626494712382846,0.6602223955330981,388.695150682719,49.138112204333005,69.78596510769498,84.85279935857835,0,0,NORMAL
61.746068651098405,0.801435812562681,0.3847960668669882,20.45275691270441,1063.2290444930895,42.74137530770376,79.85723732333237,138.39347441780077,1,1,CRITICAL
39.81591362719586,0.0,0.7579274112497186,50.632728589733695,1308.3583493807234,29.153563120293988,56.39551464404208,140.90853699843117,1,0,CRITICAL
35.093183436558725,0.08203528293758057,0.25528210579087846,10.713290669144017,709.6350630539773,63.61800820875768,65.1293007562468,0.0,1,0,WARNING
40.8775254553044,1.7770950932448286,0.4861596394772096,27.59979416318132,1323.9798136243842,33.19149358699674,76.5567877344424,87.06324664227391,1,0,CRITICAL
86.02555104035478,1.04101975641058,0.6215096205157028,72.10567470872716,1272.9980076733148,33.79946744975265,57.76220223759332,69.55191253164222,1,1,CRITICAL
27.64866958401787,0.20430187746294295,0.02999509083659402,6.913460028818626,534.3783426180357,52.604729206814746,40.72857270067624,41.26264010033083,1,0,NORMAL
31.859055965821,0.1184949166854935,0.032698438313617115,6.981305640644225,534.3961497169647,48.31119416834117,54.074554209074144,85.5540994561616,0,0,NORMAL
40.76296757223555,0.0,0.2433930414221778,21.15679238516726,764.363611439875,29.789967011287764,100.0,119.58390960199242,1,0,WARNING
43.17066446714227,0.0,0.27367054439475297,22.290272270563392,746.2625728888066,31.811379463511365,93.44144764531848,76.13283848863489,1,0,WARNING
